"VIC_AGE_GROUP","VIC_RACE","VIC_SEX","Borough","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Income","Poverty","Transit","Unemployment"
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","WHITE HISPANIC","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","WHITE HISPANIC","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","ASIAN / PACIFIC ISLANDER","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","F","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","F","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","WHITE HISPANIC","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK HISPANIC","F","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","WHITE HISPANIC","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","F","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK HISPANIC","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK HISPANIC","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","WHITE","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","F","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","WHITE","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK HISPANIC","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","WHITE HISPANIC","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","WHITE","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"45-64","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"25-44","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"18-24","BLACK","M","Brooklyn",5550,2313,3237,10.5,4,84.3,0,0,27885,30.6,61.6,14.7
"<18","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"45-64","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"45-64","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"<18","BLACK HISPANIC","F","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","WHITE HISPANIC","F","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"<18","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"<18","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","ASIAN / PACIFIC ISLANDER","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"45-64","BLACK HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","F","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"<18","BLACK HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","WHITE","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","ASIAN / PACIFIC ISLANDER","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"45-64","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"<18","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"65+","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"45-64","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","WHITE HISPANIC","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"18-24","BLACK","M","Brooklyn",4986,2803,2183,74,16.1,5.3,0,3.9,51083,24.7,71.2,12.8
"25-44","WHITE HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"<18","BLACK HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"18-24","BLACK HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"25-44","WHITE HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"25-44","WHITE HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"25-44","WHITE","F","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"25-44","WHITE HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"45-64","BLACK HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"18-24","WHITE HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"25-44","WHITE HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"18-24","WHITE HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"18-24","WHITE HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"25-44","WHITE HISPANIC","F","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"<18","WHITE HISPANIC","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
"25-44","WHITE","M","Brooklyn",2262,1351,911,51.1,24.3,21.6,0,2.7,55536,43,70.6,18.6
